Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/ValueSet-VRM-CertAvailable-vs.json	947	20	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	122	401	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VRM-DemographicsCodingHeaderURI-vs.json	878	18	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	138	295	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VRM-DemographicsCodingUpdateHeaderURI-vs.json	929	16	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	120	242	0	0	0	3	0	0
fsh-generated/resources/ValueSet-VRM-ExtractionErrorHeaderURI-vs.json	850	18	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	125	273	0	0	0	2	0	0
fsh-generated/resources/ValueSet-VRM-IndustryOccupationHeaderURI-vs.json	896	13	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	137	225	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VRM-IndustryOccupationUpdateHeaderURI-vs.json	949	16	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	118	221	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VRM-PregnancyOutcomes-vs.json	1613	19	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	133	299	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VRM-RequestHeaderURI-vs.json	630	19	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	99	201	0	0	0	4	0	0
fsh-generated/resources/ValueSet-VRM-Status-vs.json	447	22	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	88	260	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VRM-StatusHeaderURI-vs.json	769	18	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	105	247	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VRM-SubmissionHeaderURI-vs.json	871	18	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	142	238	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VRM-UpdateHeaderURI-vs.json	893	17	0	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	0	93	234	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VRM-VOIDHeaderURI-vs.json	786	19	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	128	226	0	0	0	0	0	0
